Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22/06/2010 06:30,13.94,1,12.61,1,14.2,1,75.5,1,989,1,220.5,1,543.3,1,83.4,1,0,1,10.84,1,0.54,1,,,2.77,1,,10,212.38,201,,,0,1,0,1,20426.87,1,,,,,,,,,,,,,,,,
22/06/2010 07:00,15.4,1,16.41,1,15.69,1,70.7,1,989,1,301,1,671.5,1,136,1,0,1,10.81,1,0.98,1,,,3.15,1,3.53,801,207.68,201,,,0,1,0,1,24291.73,1,,,,,,,,,,,,,,,,
22/06/2010 07:30,16.65,1,18.86,1,17,1,65.99,1,989,1,373.3,1,826,1,187.4,1,0,1,10.8,1,1.87,1,,,3.41,1,3.86,801,215.11,201,,,0,1,0,1,23762.7,1,,,,,,,,,,,,,,,,
22/06/2010 08:00,17.15,1,20.04,1,17.59,1,64.83,1,989,1,422.7,1,932,1,221.9,1,0,1,10.81,1,2.69,1,,,4.21,1,4.73,801,229.41,201,,,0,1,0,1,25974.52,1,,,,,,,,,,,,,,,,
22/06/2010 08:30,17.73,1,20.88,1,18.19,1,64.2,1,989,1,497.6,1,1085,1,271.6,1,0,1,10.82,1,2.04,1,,,4.56,1,5.07,801,220.97,201,,,0,1,0,1,18497.13,1,,,,,,,,,,,,,,,,
22/06/2010 09:00,17.67,1,21.64,1,18.22,1,66.21,1,989,1,515.5,1,1121,1,287.6,1,0,1,10.83,1,1.73,1,,,3.95,1,4.43,801,208.13,201,,,0,1,0,1,29651.21,1,,,,,,,,,,,,,,,,
22/06/2010 09:30,18.19,1,22,1,18.68,1,67.24,1,989,1,654.8,1,1395,1,384.9,1,0,1,10.83,1,2.47,1,,,4.46,1,4.83,801,206.14,201,,,0,1,0,1,35056.77,1,,,,,,,,,,,,,,,,
22/06/2010 10:00,18.65,1,23.7,1,19.16,1,67.07,1,989,1,672.9,1,1432,1,394.2,1,0,1,10.83,1,2.42,1,,,4.42,1,4.92,801,208.54,201,,,61,1,61,1,9764.83,1,,,,,,,,,,,,,,,,
22/06/2010 10:30,18.61,1,23.77,1,19.19,1,67.63,1,989,1,705,1,1504,1,412.5,1,0,1,10.84,1,1.73,1,,,3.93,1,4.45,801,205.27,201,,,0,1,0,1,18089.77,1,,,,,,,,,,,,,,,,
22/06/2010 11:00,19.44,1,24.24,1,19.89,1,65.77,1,989,1,740,1,1575,1,436.2,1,0,1,10.84,1,2.85,1,,,4.7,1,5.24,801,219.36,201,,,61,1,61,1,12928.4,1,,,,,,,,,,,,,,,,
22/06/2010 11:30,20.03,1,24.25,1,20.54,1,62.88,1,989,1,768,1,1637,1,456.4,1,0,1,10.84,1,2.31,1,,,4.21,1,4.8,801,212.02,201,,,61,1,61,1,11132.53,1,,,,,,,,,,,,,,,,
22/06/2010 12:00,20.68,1,24.98,1,21.08,1,60.25,1,989,1,724,1,1544,1,423.1,1,0,1,10.85,1,3.34,1,,,4.93,1,5.56,801,235.3,201,,,0,1,61,1,11665.67,1,,,,,,,,,,,,,,,,
22/06/2010 12:30,21.02,1,24.72,1,21.52,1,57.47,1,989,1,769,1,1632,1,451.6,1,0,1,10.88,1,3.72,1,,,5.84,1,6.57,801,227.4,201,,,0,1,61,1,16047.03,1,,,,,,,,,,,,,,,,
22/06/2010 13:00,21.25,1,24.94,1,21.87,1,54.52,1,989,1,703,1,1494,1,412.1,1,0,1,10.89,1,3.5,1,,,5.15,1,5.7,801,222.94,201,,,0,1,0,1,20136.1,1,,,,,,,,,,,,,,,,
22/06/2010 13:30,21.91,1,25.9,1,22.52,1,52.63,1,989,1,767,1,1618,1,449.3,1,0,1,10.9,1,3.05,1,,,5.45,1,6.1,801,224.44,201,,,0,1,0,1,15423.67,1,,,,,,,,,,,,,,,,
22/06/2010 14:00,22.11,1,26.03,1,23,1,49.43,1,989,1,742,1,1578,1,434.9,1,0,1,10.92,1,4.15,1,,,5.72,1,6.45,801,223.65,201,,,0,1,0,1,15728.63,1,,,,,,,,,,,,,,,,
22/06/2010 14:30,21.86,1,25.71,1,22.76,1,49.48,1,989,1,646.4,1,1394,1,375.6,1,0,1,10.95,1,6.33,1,,,5.45,1,6,801,215.99,201,,,0,1,61,1,11584.4,1,,,,,,,,,,,,,,,,
22/06/2010 15:00,21.97,1,25.04,1,22.69,1,48.98,1,989,1,606,1,1300,1,349.8,1,0,1,10.99,1,4.31,1,,,5.85,1,6.54,801,217.5,201,,,0,1,0,1,23868.03,1,,,,,,,,,,,,,,,,
22/06/2010 15:30,22.32,1,26.04,1,23.13,1,48.09,1,989,1,671.6,1,1425,1,394.1,1,0,1,10.98,1,3.67,1,,,6.18,1,7.07,801,231.45,201,,,0,1,0,1,17828.97,1,,,,,,,,,,,,,,,,
22/06/2010 16:00,21.63,1,25.12,1,22.22,1,52.55,1,989,1,462.7,1,1008,1,260.5,1,0,1,11.06,1,,10,,,5.16,1,,10,232.88,201,,,61,1,0,1,11871.2,1,,,,,,,,,,,,,,,,
22/06/2010 16:30,21.46,1,25.64,1,22.23,1,53.49,1,989,1,468.3,1,1052,1,253.3,1,0,1,11.12,1,8.43,1,,,5,1,5.81,801,240.63,201,,,0,1,0,1,13547.17,1,,,,,,,,,,,,,,,,
22/06/2010 17:00,20.98,1,24.03,1,21.83,1,53.65,1,989,1,402.7,1,927,1,208.8,1,0,1,11.19,1,7,1,,,4.88,1,,10,243.02,201,,,0,1,0,1,17652.87,1,,,,,,,,,,,,,,,,
22/06/2010 17:30,20.72,1,23.83,1,21.56,1,54.07,1,989,1,336,1,792,1,161.5,1,0,1,11.24,1,7.81,1,,,5.23,1,5.9,801,247.41,201,,,0,1,0,1,20168.7,1,,,,,,,,,,,,,,,,
22/06/2010 18:00,19.86,1,22.45,1,20.56,1,56.33,1,989,1,269.7,1,649.9,1,115.7,1,0,1,11.3,1,7.53,1,,,5.59,1,,10,254.91,201,,,0,1,0,1,30520.9,1,,,,,,,,,,,,,,,,
22/06/2010 18:30,18.92,1,20.43,1,19.42,1,58.73,1,989,1,171.7,1,433.6,1,56.13,1,0,1,11.37,1,7.6,1,,,5.94,1,,10,253.09,201,,,0,1,0,1,32512.57,1,,,,,,,,,,,,,,,,
22/06/2010 19:00,18.82,1,20.21,1,19.43,1,58.37,1,989,1,168.7,1,421,1,54.63,1,0,1,11.38,1,6.01,1,,,4.94,1,,10,249.96,201,,,0,1,0,1,32023.97,1,,,,,,,,,,,,,,,,
22/06/2010 19:30,17.77,1,18.83,1,18.38,1,61.29,1,989,1,85.5,1,223.5,1,1.06,1,0,1,11.43,1,,10,,,4.4,1,,10,246.83,201,,,0,1,0,1,22826.69,1,,,,,,,,,,,,,,,,
22/06/2010 20:00,16.67,1,16.63,1,17.22,1,64.47,1,989,1,41.99,1,112.8,1,24.94,1,0,1,11.5,1,7.58,1,,,3.85,1,4.76,801,238.9,201,,,40,1,0,1,19167.72,1,,,,,,,,,,,,,,,,
22/06/2010 20:30,15.59,1,14.42,1,15.81,1,70,1,989,1,13,1,36.49,1,32.03,1,0,1,11.55,1,7.96,1,,,2.43,1,,10,196.69,201,,,0,1,0,1,25827.53,1,,,,,,,,,,,,,,,,
22/06/2010 21:00,14.75,1,13.56,1,14.93,1,73.1,1,989,1,0.02,1,0.4,1,34.74,1,0,1,11.58,1,6.83,1,,,3.47,1,,10,205.06,201,,,0,1,0,1,30492.2,1,,,,,,,,,,,,,,,,
22/06/2010 21:30,13.98,1,12.81,1,14.19,1,75.8,1,989,1,0.02,1,0.4,1,30.16,1,0,1,11.6,1,6.13,1,,,3.21,1,,10,205.17,201,,,0,1,0,1,26622.4,1,,,,,,,,,,,,,,,,
22/06/2010 22:00,13.66,1,12.34,1,13.79,1,77.8,1,989,1,0.02,1,0.4,1,32.22,1,0,1,11.59,1,5.24,1,,,3.53,1,,10,215.2,201,,,0,1,0,1,16926.93,1,,,,,,,,,,,,,,,,
22/06/2010 22:30,12.9,1,12.01,1,13.04,1,80.6,1,989,1,0.02,1,0.4,1,42.96,1,0,1,11.61,1,6.73,1,,,4.01,1,,10,229.56,201,,,10,1,61,1,8579.83,1,,,,,,,,,,,,,,,,
22/06/2010 23:00,12.97,1,11.59,1,12.96,1,82,1,989,1,0.02,1,0.4,1,27.33,1,0,1,11.6,1,4.46,1,,,2.75,1,,10,211.06,201,,,0,1,0,1,20107.73,1,,,,,,,,,,,,,,,,
22/06/2010 23:30,12.49,1,10.88,1,12.4,1,83.8,1,989,1,0.02,1,0.4,1,42.94,1,0,1,11.61,1,7.04,1,,,2.57,1,,10,197,201,,,0,1,0,1,19102.67,1,,,,,,,,,,,,,,,,
23/06/2010 00:00,11.93,1,10.27,1,11.86,1,85.1,1,989,1,0.02,1,0.4,1,46.49,1,0,1,11.62,1,5.45,1,,,3.23,1,,10,208.63,201,,,0,1,0,1,24788.9,1,,,,,,,,,,,,,,,,
23/06/2010 00:30,11.84,1,9.94,1,11.6,1,86.7,1,989,1,0.02,1,0.4,1,35.22,1,0,1,11.61,1,3.45,1,,,3.07,1,,10,195.79,201,,,0,1,0,1,27297.5,1,,,,,,,,,,,,,,,,
23/06/2010 01:00,11.63,1,9.75,1,11.36,1,87.3,1,988,1,0.02,1,0.4,1,33.47,1,0,1,11.6,1,5.89,1,,,1.21,1,,10,168.04,201,,,0,1,0,1,27279.27,1,,,,,,,,,,,,,,,,
23/06/2010 01:30,11.57,1,8.89,1,11,1,87.3,1,988,1,0.02,1,0.4,1,33.97,1,0,1,11.6,1,4.11,1,,,1.45,1,,10,172.16,201,,,0,1,0,1,32224.1,1,,,,,,,,,,,,,,,,
23/06/2010 02:00,10.94,1,8.6,1,10.2,1,88.2,1,988,1,0.02,1,0.4,1,25.63,1,0,1,11.58,1,3.92,1,,,1.92,1,,10,193.46,201,,,0,1,0,1,36178.13,1,,,,,,,,,,,,,,,,
23/06/2010 02:30,11.28,1,8.76,1,10.88,1,87.4,1,988,1,0.02,1,0.4,1,21.82,1,0,1,11.56,1,3.2,1,,,1.91,1,,10,178.84,201,,,0,1,0,1,37603.53,1,,,,,,,,,,,,,,,,
23/06/2010 03:00,11.29,1,9.07,1,11.09,1,86.7,1,988,1,0.02,1,0.4,1,26.39,1,0,1,11.53,1,3.5,1,,,2.07,1,,10,193.2,201,,,0,1,0,1,32778.27,1,,,,,,,,,,,,,,,,
23/06/2010 03:30,11.05,1,9.58,1,11,1,86.6,1,988,1,0.02,1,0.4,1,30.61,1,0,1,11.51,1,3.48,1,,,2.09,1,,10,206.21,201,,,0,1,0,1,31181.13,1,,,,,,,,,,,,,,,,
23/06/2010 04:00,11.25,1,9.43,1,11.04,1,87.8,1,988,1,3.8,1,11.26,1,20.21,1,0,1,11.49,1,2.69,1,,,2.29,1,,10,205.42,201,,,0,1,0,1,32449.17,1,,,,,,,,,,,,,,,,
23/06/2010 04:30,11.17,1,9.81,1,10.96,1,88.9,1,988,1,15.84,1,36.68,1,6.37,1,0,1,11.46,1,2.68,1,,,2.06,1,,10,216.42,201,,,0,1,0,1,38794.67,1,,,,,,,,,,,,,,,,
23/06/2010 05:00,11.76,1,10.44,1,11.58,1,88.2,1,987,1,28.57,1,70.3,1,1.07,1,0,1,11.43,1,1.96,1,,,2.23,1,,10,208.97,201,,,0,1,0,1,43713.57,1,,,,,,,,,,,,,,,,
23/06/2010 05:30,12.41,1,11.34,1,12.32,1,86.9,1,988,1,48.07,1,116.1,1,19.94,1,0,1,11.39,1,1.56,1,,,2.54,1,,10,205.78,201,,,0,1,0,1,42849.27,1,,,,,,,,,,,,,,,,
23/06/2010 06:00,13.15,1,12.93,1,13.05,1,86.1,1,987,1,75.1,1,169,1,39.5,1,0,1,11.36,1,1.99,1,,,3.29,1,,10,207.4,201,,,0,1,0,1,46217.5,1,,,,,,,,,,,,,,,,
23/06/2010 06:30,14.01,1,14.16,1,13.99,1,84.6,1,987,1,114.8,1,264.5,1,54.79,1,0,1,11.33,1,2.64,1,,,3.37,1,,10,210.83,201,,,0,1,0,1,48079.97,1,,,,,,,,,,,,,,,,
23/06/2010 07:00,15.03,1,15.61,1,15.13,1,81.3,1,987,1,233,1,525.3,1,107.4,1,0,1,11.29,1,1.68,1,,,4.87,1,5.6,801,210.56,201,,,0,1,0,1,49254.77,1,,,,,,,,,,,,,,,,
23/06/2010 07:30,15.9,1,17.11,1,16.13,1,78.1,1,987,1,357.6,1,779,1,179.6,1,0,1,11.28,1,2.37,1,,,5.89,1,6.76,801,212.65,201,,,0,1,0,1,49393.37,1,,,,,,,,,,,,,,,,
23/06/2010 08:00,16.19,1,18.85,1,16.53,1,77,1,987,1,370.2,1,807,1,199.5,1,0,1,11.27,1,3.96,1,,,5.14,1,5.83,801,202.91,201,,,0,1,0,1,49142.7,1,,,,,,,,,,,,,,,,
23/06/2010 08:30,16.8,1,19.3,1,17.15,1,75.9,1,987,1,434.6,1,928,1,247.2,1,0,1,11.26,1,0.96,1,,,4.18,1,4.59,801,194.7,201,,,0,1,0,1,49971.83,1,,,,,,,,,,,,,,,,
23/06/2010 09:00,16.63,1,19.25,1,16.9,1,76.8,1,987,1,184.4,1,392.7,1,108.7,1,0,1,11.27,1,5.36,1,,,4.07,1,4.62,801,200.01,201,,,0,1,0,1,49110.97,1,,,,,,,,,,,,,,,,
23/06/2010 09:30,16.66,1,18.58,1,16.94,1,77,1,987,1,229.1,1,493.4,1,137.8,1,0,1,11.28,1,3.07,1,,,4.64,1,5.2,801,202.08,201,,,0,1,0,1,48926.73,1,,,,,,,,,,,,,,,,
23/06/2010 10:00,16.64,1,18.39,1,16.92,1,76.8,1,987,1,305.8,1,668.9,1,187,1,0,1,11.28,1,2.48,1,,,4.71,1,5.21,801,194.89,201,,,0,1,0,1,49927.53,1,,,,,,,,,,,,,,,,
23/06/2010 10:30,17.08,1,19.91,1,17.45,1,75.6,1,987,1,326.3,1,697.7,1,198.6,1,0,1,11.26,1,3.96,1,,,4.95,1,5.52,801,193.91,201,,,0,1,0,1,49913.8,1,,,,,,,,,,,,,,,,
23/06/2010 11:00,17.37,1,19.85,1,17.76,1,74.5,1,987,1,401.8,1,837,1,242.5,801,0,1,11.28,1,4.07,1,,,6.2,1,6.97,801,199.79,201,,,0,1,0,1,49907.6,1,,,,,,,,,,,,,,,,
23/06/2010 11:30,17.27,1,19.43,1,17.64,1,74.7,1,987,1,411.7,1,890,1,259,801,0,1,11.3,1,3.63,1,,,6.66,1,7.49,801,202.32,201,,,0,1,0,1,49855.2,1,,,,,,,,,,,,,,,,
23/06/2010 12:00,16.98,1,19.49,1,17.19,1,75.2,1,987,1,315.4,1,683.6,1,196.2,801,0,1,11.31,1,4.84,1,,,6.28,1,7.03,801,202.95,201,,,0,1,0,1,49627.43,1,,,,,,,,,,,,,,,,
23/06/2010 12:30,17.39,1,18.93,1,17.62,1,73.3,1,987,1,347.6,1,737,1,210.8,1,0,1,11.32,1,3.18,1,,,5.62,1,6.46,801,203.16,201,,,0,1,0,1,49826.63,1,,,,,,,,,,,,,,,,
23/06/2010 13:00,18.67,1,21.39,1,19.1,1,67.35,1,987,1,599.9,1,1272,1,368.5,1,,10,11.29,1,2.51,1,,,5.43,1,6.22,801,202.37,201,,,0,1,0,1,49114.77,1,,,,,,,,,,,,,,,,
23/06/2010 13:30,17.95,1,20.01,1,18.17,1,69.17,1,986,1,215.8,1,453.4,1,122.1,1,0,1,11.34,1,,10,,,5.95,1,6.83,801,207.45,201,,,0,1,0,1,49982.23,1,,,,,,,,,,,,,,,,
23/06/2010 14:00,18.45,1,19.88,1,18.67,1,66.63,1,986,1,281.1,1,600.7,1,168.9,801,0,1,11.36,1,4.4,1,,,6.44,1,7.4,801,217.58,201,,,0,1,0,1,49706.47,1,,,,,,,,,,,,,,,,
23/06/2010 14:30,18.26,1,19.13,1,18.51,1,66.32,1,986,1,239,1,500.5,1,139,801,0,1,11.38,1,4.4,1,,,7.25,1,,10,211.87,201,,,0,1,0,1,49871.52,1,,,,,,,,,,,,,,,,
23/06/2010 15:00,17.85,1,19.01,1,17.93,1,68.82,1,986,1,166.1,1,351.5,1,93.4,801,0,1,11.41,1,6.35,1,,,6.74,1,7.77,801,213.53,201,,,0,1,0,1,49936.07,1,,,,,,,,,,,,,,,,
23/06/2010 15:30,17.47,1,17.98,1,17.48,1,69.7,1,986,1,122.8,1,271.9,1,66.61,1,0,1,11.44,1,4.61,1,,,6.28,1,7.27,801,214.11,201,,,0,1,0,1,49674.7,1,,,,,,,,,,,,,,,,
23/06/2010 16:00,17.18,1,17.68,1,17.25,1,70.8,1,986,1,83.4,1,177,1,39.81,1,0,1,11.46,1,5.42,1,,,6.07,1,7.06,801,216.97,201,,,0,1,0,1,49622.2,1,,,,,,,,,,,,,,,,
23/06/2010 16:30,16.89,1,17.1,1,16.94,1,73.1,1,986,1,59.23,1,130.5,1,26.13,1,0,1,11.48,1,5.35,1,,,5.8,1,6.68,801,211.77,201,,,0,1,0,1,48500.07,1,,,,,,,,,,,,,,,,
23/06/2010 17:00,16.68,1,16.91,1,16.73,1,74.1,1,986,1,87.5,1,194.3,1,45.41,1,0,1,11.5,1,5.42,1,,,5.79,1,6.66,801,208.06,201,,,0,1,0,1,36866.73,1,,,,,,,,,,,,,,,,
23/06/2010 17:30,16.44,1,16.73,1,16.47,1,75.3,1,986,1,66.69,1,149,1,33.77,1,0,1,11.51,1,4.61,1,,,5.64,1,6.56,801,213.85,201,,,0,1,0,1,40320.37,1,,,,,,,,,,,,,,,,
23/06/2010 18:00,16.34,1,16.68,1,16.19,1,76.7,1,985,1,43.94,1,97.6,1,19,1,0,1,11.52,1,5.93,1,,,6.22,1,7.21,801,217.97,201,,,0,1,0,1,44077.47,1,,,,,,,,,,,,,,,,
23/06/2010 18:30,16.12,1,16.14,1,15.95,1,79,1,985,1,56.77,1,126,1,25.66,1,0,1,11.54,1,4.88,1,,,5.48,1,6.38,801,209.89,201,,,0,1,0,1,38133.9,1,,,,,,,,,,,,,,,,
23/06/2010 19:00,16.07,1,16.26,1,15.98,1,78.4,1,985,1,39.61,1,93.7,1,12.71,1,0,1,11.54,1,5.16,1,,,5.61,1,6.62,801,210.46,201,,,0,1,0,1,35729.9,1,,,,,,,,,,,,,,,,
23/06/2010 19:30,15.79,1,15.78,1,15.44,1,80.6,1,985,1,31.96,1,71.8,1,3.73,1,0,1,11.55,1,5.27,1,,,5.48,1,6.41,801,207.02,201,,,0,1,0,1,38764.87,1,,,,,,,,,,,,,,,,
23/06/2010 20:00,15.67,1,15.36,1,15.26,1,81.2,1,985,1,32.9,1,69.45,1,5.77,1,0,1,11.56,1,5.12,1,,,4.29,1,5.15,801,194.57,201,,,0,1,0,1,37435.9,1,,,,,,,,,,,,,,,,
23/06/2010 20:30,15.48,1,14.96,1,15.18,1,81.8,1,985,1,18.73,1,34.91,1,7.63,1,0,1,11.57,1,4.75,1,,,2.56,1,3.24,801,185.82,201,,,0,1,0,1,38004.57,1,,,,,,,,,,,,,,,,
23/06/2010 21:00,15.21,1,14.87,1,14.86,1,84,1,985,1,0.02,1,0.4,1,14.4,1,0,1,11.58,1,5.26,1,,,2.79,1,3.61,801,177.79,201,,,0,1,0,1,44103.33,1,,,,,,,,,,,,,,,,
23/06/2010 21:30,15.08,1,14.35,1,14.57,1,85.5,1,985,1,0.02,1,0.4,1,12.42,1,0,1,11.58,1,4.22,1,,,2.44,1,3.21,801,178.38,201,,,0,1,0,1,42488.5,1,,,,,,,,,,,,,,,,
23/06/2010 22:00,14.86,1,14.26,1,14.54,1,85.7,1,985,1,0.02,1,0.4,1,14.38,1,0,1,11.59,1,5.32,1,,,2.64,1,,10,194.37,201,,,0,1,0,1,40089.57,1,,,,,,,,,,,,,,,,
23/06/2010 22:30,14.7,1,14.5,1,14.46,1,86.4,1,985,1,0.02,1,0.4,1,13.71,1,0,1,11.59,1,4.53,4,,,3.38,1,,10,211.14,201,,,0,1,0,1,46634.67,1,,,,,,,,,,,,,,,,
23/06/2010 23:00,14.01,1,14.25,1,13.88,1,90.8,1,985,1,0.02,1,0.4,1,11.34,1,0.2,1,11.6,1,5,1,,,3.67,1,4.48,801,234.42,201,,,0,1,0,1,45086.47,1,,,,,,,,,,,,,,,,
23/06/2010 23:30,13.32,1,13.73,1,13.13,1,92.3,1,985,1,0.02,1,0.4,1,9.32,1,0.2,1,11.61,1,5.22,1,,,3.37,1,3.96,801,244.88,201,,,0,1,0,1,47014.9,1,,,,,,,,,,,,,,,,
24/06/2010 00:00,12.97,1,13.1,1,12.63,1,92.7,1,985,1,0.02,1,0.4,1,7.23,1,0,1,11.62,1,4.26,1,,,2.88,1,,10,247.67,201,,,0,1,0,1,49026.68,1,,,,,,,,,,,,,,,,
24/06/2010 00:30,12.07,1,12.49,1,11.9,1,91.9,1,985,1,0.02,1,0.4,1,13.07,1,0,1,11.62,1,4.93,1,,,4.68,1,,10,253.81,201,,,0,1,0,1,49950.17,1,,,,,,,,,,,,,,,,
24/06/2010 01:00,11.77,1,11.59,1,11.48,1,91.2,1,985,1,0.02,1,0.4,1,11.93,1,0.2,1,11.62,1,3.71,1,,,4.58,1,5.5,801,234.57,201,,,0,1,0,1,48335.4,1,,,,,,,,,,,,,,,,
24/06/2010 01:30,11.53,1,11.6,1,11.2,1,93,1,985,1,0.02,1,0.4,1,19.01,1,0,1,11.61,1,4.18,1,,,4.25,1,5.07,801,224.71,201,,,0,1,0,1,49193.07,1,,,,,,,,,,,,,,,,
24/06/2010 02:00,11.54,1,11.31,1,11.11,1,93.1,1,985,1,0.02,1,0.4,1,10.37,1,0,1,11.6,1,3.05,1,,,3.87,1,4.63,801,222.41,201,,,0,1,0,1,49662.07,1,,,,,,,,,,,,,,,,
24/06/2010 02:30,11.11,1,10.86,1,10.81,1,92.9,1,985,1,0.02,1,0.4,1,42.13,1,0,1,11.6,1,4.9,1,,,3.92,1,4.88,801,217.79,201,,,0,1,0,1,48001.77,1,,,,,,,,,,,,,,,,
24/06/2010 03:00,10.86,1,10.05,1,10.47,1,92.9,1,985,1,0.02,1,0.4,1,54.71,1,0,1,11.6,1,3.61,1,,,3.99,1,5.04,801,206.76,201,,,0,1,0,1,47510.1,1,,,,,,,,,,,,,,,,
24/06/2010 03:30,10.39,1,9.63,1,10.1,1,92.5,1,985,1,0.02,1,0.4,1,46.59,1,0,1,11.59,1,3.91,1,,,2.83,1,,10,210.24,201,,,0,1,0,1,49014.43,1,,,,,,,,,,,,,,,,
24/06/2010 04:00,10.67,1,9.47,1,10.31,1,93,1,985,1,9.03,1,17.55,1,10.44,1,0,1,11.57,1,1.6,1,,,2.81,1,3.7,801,218.07,201,,,0,1,0,1,49410.43,1,,,,,,,,,,,,,,,,
24/06/2010 04:30,11.26,1,10.81,1,11,1,92.6,1,985,1,26.48,1,52.49,1,2.46,1,0,1,11.54,1,3.42,1,,,3.33,1,3.98,801,218.18,201,,,0,1,0,1,49997.37,1,,,,,,,,,,,,,,,,
24/06/2010 05:00,11.26,1,10.63,1,11.04,1,92.2,1,985,1,38.01,1,89,1,14.52,1,0,1,11.53,1,3.66,1,,,3.36,1,4.16,801,227.02,201,,,0,1,0,1,49523.2,1,,,,,,,,,,,,,,,,
24/06/2010 05:30,11.22,1,10.45,1,10.98,1,92.1,1,985,1,36.71,1,91.3,1,7.72,1,0,1,11.52,1,2.8,1,,,3.47,1,4.14,801,228.77,201,,,0,1,0,1,49236.1,1,,,,,,,,,,,,,,,,
24/06/2010 06:00,11.81,1,11.22,1,11.42,1,92.4,1,985,1,62.02,1,140.2,1,28.43,1,0,1,11.5,1,2.56,1,,,3.9,1,4.53,801,220.35,201,,,0,1,0,1,47530.17,1,,,,,,,,,,,,,,,,
24/06/2010 06:30,12.17,1,11.67,1,11.82,1,91.2,1,985,1,66.58,1,144.1,1,19.89,1,0,1,11.48,1,2.84,1,,,4.65,1,,10,218.99,201,,,0,1,0,1,46723.07,1,,,,,,,,,,,,,,,,
24/06/2010 07:00,12.47,1,12.02,1,12.11,1,90.9,1,985,1,87.6,1,189.2,1,37.5,1,0,1,11.47,1,2.82,1,,,4.45,1,5.13,801,222.83,201,,,0,1,0,1,44813.28,1,,,,,,,,,,,,,,,,
24/06/2010 07:30,12.96,1,12.56,1,12.58,1,89.7,1,985,1,117.3,1,257.8,1,62.46,1,0,1,11.46,1,3.01,1,,,4.63,1,,10,230.02,201,,,0,1,0,1,41211.8,1,,,,,,,,,,,,,,,,
24/06/2010 08:00,13.42,1,13.13,1,13.16,1,87.8,1,985,1,169.7,1,383.7,1,99.4,1,0,1,11.45,1,2.85,1,,,5.53,1,6.37,801,228.36,201,,,0,1,0,1,43149.63,1,,,,,,,,,,,,,,,,
24/06/2010 08:30,13.98,1,14.1,1,13.77,1,85.2,1,985,1,232.1,1,515.6,1,143.1,1,0,1,11.43,1,2.85,1,,,5.88,1,6.83,801,231.26,201,,,0,1,0,1,42052.31,1,,,,,,,,,,,,,,,,
24/06/2010 09:00,14.66,1,14.91,1,14.47,1,81.7,1,985,1,343.6,1,738,1,208.9,1,0,1,11.42,1,1.38,1,,,6.4,1,7.41,801,233.93,201,,,0,1,0,1,39526.9,1,,,,,,,,,,,,,,,,
24/06/2010 09:30,14.8,1,16.11,1,14.71,1,82,1,985,1,398.8,1,843,1,240.8,1,0,1,11.42,1,3.36,1,,,6.18,1,7.12,801,232.26,201,,,0,1,0,1,26594.77,1,,,,,,,,,,,,,,,,
24/06/2010 10:00,15.53,1,18.29,1,15.6,1,78.1,1,985,1,402,1,824,1,251,1,0,1,11.4,1,4.01,1,,,6.1,1,7.15,801,235.37,201,,,0,1,0,1,33133.7,1,,,,,,,,,,,,,,,,
24/06/2010 10:30,15.24,1,17.06,1,15.36,1,76.1,1,985,1,273.2,1,570.5,1,167.9,1,0,1,11.42,1,4.79,1,,,5.83,1,6.85,801,243.87,201,,,0,1,0,1,36756.17,1,,,,,,,,,,,,,,,,
24/06/2010 11:00,13.72,1,13.92,1,13.39,1,85.1,1,985,1,107.4,1,227.3,1,22.68,1,0.2,1,11.48,1,6.39,1,,,5.8,1,6.9,801,254.37,201,,,0,1,0,1,35116.53,1,,,,,,,,,,,,,,,,
24/06/2010 11:30,14.96,1,15.1,1,14.89,1,82.7,1,985,1,482.7,1,998,1,264.3,801,0,1,11.45,1,,10,,,6.54,1,7.53,801,246.28,201,,,0,1,0,1,32201.07,1,,,,,,,,,,,,,,,,
24/06/2010 12:00,14.28,1,15.68,1,14.37,1,85.5,1,986,1,367.1,1,763,1,165.5,1,0,1,11.45,1,,10,,,5.74,1,6.5,801,248.71,201,,,52,1,0,1,23994.47,1,,,,,,,,,,,,,,,,
24/06/2010 12:30,15.33,1,15.89,1,15.44,1,80.8,1,985,1,513.8,1,1061,1,304.9,1,0,1,11.46,1,0.63,1,,,6.18,1,7.02,801,230.45,201,,,51,1,51,1,18294.73,1,,,,,,,,,,,,,,,,
24/06/2010 13:00,16.1,1,18.2,1,16.33,1,73.9,1,986,1,408.7,1,849,1,252.2,801,0,1,11.42,1,4.17,1,,,7.52,1,8.64,801,239.12,201,,,0,1,0,1,33484.1,1,,,,,,,,,,,,,,,,
24/06/2010 13:30,16.18,1,18.24,1,16.42,1,71.7,1,986,1,370.9,1,785,1,227.9,801,0,1,11.44,1,4.74,1,,,6.86,1,7.93,801,241.5,201,,,0,1,61,1,18886.93,1,,,,,,,,,,,,,,,,
24/06/2010 14:00,16.5,1,19.3,1,16.77,1,71.3,1,986,1,516.9,1,1076,1,315.4,1,0,1,11.43,1,3.73,1,,,6.28,1,,10,239.47,201,,,0,1,0,1,42805.9,1,,,,,,,,,,,,,,,,
