"TIMESTAMP","RECORD","LW_T_BODY_5_1_1","LW_T_BODY_IU_5_1_1","SW_IN_5_1_1","SW_IN_IU_5_1_1","LW_IN_5_1_1","LW_IN_IU_5_1_1","SW_OUT_5_1_1","SW_OUT_IU_5_1_1","LW_OUT_5_1_1","LW_OUT_IU_5_1_1","PPFD_IN_5_1_2","PPFD_IN_IU_5_1_2","PPFD_OUT_5_1_1","PPFD_OUT_IU_5_1_1","PPFD_DIF_4_1_1","PPFD_DIF_IU_4_1_1","PA_4_1_1","PA_IU_4_1_1"
"20250822115720",2690890,17.06,0,422.2,5.024,367.7,-0.418,88,0.927,410.1,0.083,870,8.7,49.74,0.497,701.7,701.7,98.75612,2031.505
"20250822115740",2690891,17.04,0,419.4,4.991,369,-0.399,87.6,0.922,410.1,0.085,862,8.62,33.16,0.332,694.9,694.9,98.75612,2031.505
"20250822115800",2690892,17.03,0,416.2,4.952,369.7,-0.392,87.1,0.917,410.7,0.091,854,8.54,49.74,0.497,686.9,686.9,98.7559,2031.496
"20250822115820",2690893,17.03,0,414.5,4.932,368.6,-0.405,87,0.916,409.1,0.074,854,8.54,41.45,0.414,680.1,680.1,98.7559,2031.496
"20250822115840",2690894,17.02,0,413.3,4.918,369.3,-0.395,86.8,0.914,408.4,0.068,854,8.54,41.45,0.414,677.3,677.3,98.75191,2031.33
"20250822115900",2690895,17.03,0,412.1,4.904,370.2,-0.386,86.7,0.913,410.6,0.091,846,8.46,41.45,0.414,673.8,673.8,98.7559,2031.496
"20250822115920",2690896,17.04,0,409.8,4.877,369.7,-0.392,86.4,0.91,410,0.084,837,8.37,41.45,0.414,670,670,98.75572,2031.488
"20250822115940",2690897,17.04,0,405.2,4.822,370.2,-0.385,85.6,0.902,409.4,0.078,829,8.29,41.45,0.414,661.7,661.7,98.75572,2031.488
"20250822120000",2690898,17.04,0,399.3,4.751,369.9,-0.389,84.6,0.891,408.1,0.064,821,8.21,41.45,0.414,656.2,656.2,98.74776,2031.157
"20250822120020",2690899,17.01,0,393,4.676,371,-0.374,83.5,0.879,408.8,0.073,804,8.04,41.45,0.414,643.1,643.1,98.74776,2031.157
"20250822120040",2690900,17.02,0,386.5,4.599,371.1,-0.374,82.4,0.868,410.4,0.089,787.5,7.875,41.45,0.414,629.4,629.4,98.76766,2031.986
"20250822120100",2690901,17.01,0,376.7,4.482,370.5,-0.38,80.6,0.848,407.9,0.064,771,7.71,41.45,0.414,611.1,611.1,98.75558,2031.482
"20250822120120",2690902,16.97,0,363.7,4.328,371.3,-0.368,77.85,0.82,407.6,0.062,737.8,7.378,33.16,0.332,586.6,586.6,98.7715,2032.146
"20250822120140",2690903,16.97,0,346.6,4.125,371.1,-0.371,74.45,0.784,408,0.067,704.6,7.046,33.16,0.332,559.1,559.1,98.75558,2031.482
"20250822120200",2690904,16.96,0,325.7,3.875,370.7,-0.374,70.17,0.739,406.6,0.053,654.9,6.549,33.16,0.332,529.7,529.7,98.76752,2031.98
"20250822120220",2690905,16.94,0,308.2,3.667,370.7,-0.373,66.54,0.701,405.8,0.045,621.7,6.217,33.16,0.332,502,502,98.7674,2031.975
"20250822120240",2690906,16.94,0,289.4,3.443,371.3,-0.366,62.48,0.658,405.8,0.045,580.3,5.803,33.16,0.332,471.2,471.2,98.77139,2032.141
"20250822120300",2690907,16.92,0,271.8,3.235,371.8,-0.359,58.7,0.618,404.6,0.033,547.1,5.471,33.16,0.332,443.7,443.7,98.7674,2031.975
"20250822120320",2690908,16.89,0,258.8,3.08,371.6,-0.358,55.65,0.586,403,0.019,522.3,5.223,33.16,0.332,418.8,418.8,98.7674,2031.975
"20250822120340",2690909,16.87,0,248.3,2.955,370.8,-0.367,53.2,0.56,402.2,0.011,505.7,5.057,33.16,0.332,401.1,401.1,98.7674,2031.975
"20250822120400",2690910,16.84,0,241.8,2.877,370.3,-0.371,51.52,0.543,400.5,-0.005,489.1,4.891,24.87,0.249,393.3,393.3,98.77905,2032.46
"20250822120420",2690911,16.8,0,236.9,2.819,370.7,-0.364,50.22,0.529,400.7,0,480.8,4.808,24.87,0.249,386.6,386.6,98.7711,2032.129
"20250822120440",2690912,16.75,0,235.4,2.802,370.9,-0.358,49.84,0.525,399.7,-0.008,489.1,4.891,24.87,0.249,386.6,386.6,98.78304,2032.626
"20250822120500",2690913,16.71,0,234.5,2.791,371.3,-0.35,49.71,0.523,399.6,-0.007,472.5,4.725,16.58,0.166,382.8,382.8,98.76711,2031.963
"20250822120520",2690914,16.67,0,233.8,2.782,371.2,-0.349,49.71,0.523,399.4,-0.006,480.8,4.808,16.58,0.166,381.3,381.3,98.76311,2031.796
"20250822120540",2690915,16.63,0,232,2.761,370.8,-0.352,49.42,0.52,399.7,-0.001,472.5,4.725,24.87,0.249,376,376,98.77504,2032.293
"20250822120600",2690916,16.6,0,228.9,2.724,371,-0.346,48.85,0.514,399.7,0.001,464.2,4.642,24.87,0.249,370.4,370.4,98.75912,2031.63
"20250822120620",2690917,16.58,0,226.8,2.699,371.1,-0.344,48.47,0.51,400,0.005,464.2,4.642,16.58,0.166,363.8,363.8,98.77106,2032.128
"20250822120640",2690918,16.56,0,225.7,2.686,370.2,-0.354,48.31,0.509,398.6,-0.009,464.2,4.642,24.87,0.249,362.1,362.1,98.77504,2032.293
"20250822120700",2690919,16.51,0,226.5,2.696,371,-0.34,48.28,0.508,398.9,-0.002,455.9,4.559,24.87,0.249,366.7,366.7,98.77103,2032.126
"20250822120720",2690920,16.47,0,227.4,2.706,370.8,-0.34,48.34,0.509,398.8,-0.001,464.2,4.642,16.58,0.166,368.7,368.7,98.77899,2032.458
"20250822120740",2690921,16.43,0,226.5,2.695,371.4,-0.33,48,0.505,399.1,0.004,464.2,4.642,24.87,0.249,367.9,367.9,98.77502,2032.292
"20250822120800",2690922,16.4,0,221.9,2.64,371.6,-0.326,47.07,0.496,398.7,0.002,447.7,4.477,24.87,0.249,359.6,359.6,98.78297,2032.624
"20250822120820",2690923,16.37,0,212.9,2.533,371.1,-0.33,45.23,0.476,397.8,-0.006,422.8,4.228,16.58,0.166,341,341,98.79488,2033.12
"20250822120840",2690924,16.36,0,198.9,2.367,371.5,-0.324,42.28,0.445,398,-0.003,397.9,3.979,16.58,0.166,316.7,316.7,98.77499,2032.291
"20250822120900",2690925,16.32,0,187.2,2.228,371.4,-0.323,39.93,0.42,397.5,-0.006,381.3,3.813,16.58,0.166,298.3,298.3,98.77897,2032.457
"20250822120920",2690926,16.3,0,184,2.189,371.5,-0.321,39.26,0.413,397.4,-0.006,381.3,3.813,16.58,0.166,293.5,293.5,98.78295,2032.623
"20250822120940",2690927,16.29,0,185.4,2.206,371.1,-0.324,39.39,0.415,397.2,-0.008,381.3,3.813,16.58,0.166,297.6,297.6,98.78693,2032.789
"20250822121000",2690928,16.26,0,188.1,2.239,370.3,-0.332,39.74,0.418,396.2,-0.017,389.6,3.896,16.58,0.166,303.4,303.4,98.79507,2033.128
"20250822121020",2690929,16.21,0,186.8,2.223,370,-0.333,39.39,0.415,394.9,-0.027,381.3,3.813,16.58,0.166,301.9,301.9,98.77916,2032.465
"20250822121040",2690930,16.17,0,184.6,2.196,370.2,-0.328,38.97,0.41,395.1,-0.023,381.3,3.813,16.58,0.166,296.9,296.9,98.81496,2033.957
"20250822121100",2690931,16.12,0,186.7,2.222,370.2,-0.325,39.61,0.417,395,-0.021,381.3,3.813,16.58,0.166,300.8,300.8,98.77916,2032.465
"20250822121120",2690932,16.07,0,191.7,2.281,370,-0.323,40.72,0.429,394.7,-0.021,397.9,3.979,16.58,0.166,309.4,309.4,98.77931,2032.471
"20250822121140",2690933,16.02,0,200.6,2.387,369.9,-0.321,42.6,0.449,394.4,-0.021,414.5,4.145,24.87,0.249,324.6,324.6,98.78726,2032.803
"20250822121200",2690934,15.97,0,211.8,2.521,370.5,-0.311,44.95,0.473,395.3,-0.01,431.1,4.311,16.58,0.166,340.2,340.2,98.78329,2032.637
"20250822121220",2690935,15.94,0,221.4,2.634,370.7,-0.306,47.07,0.496,396.1,0.001,455.9,4.559,24.87,0.249,352.2,352.2,98.78329,2032.637
"20250822121240",2690936,15.92,0,231,2.749,370.7,-0.305,49.17,0.518,396.6,0.007,472.5,4.725,24.87,0.249,363.4,363.4,98.77532,2032.305
"20250822121300",2690937,15.91,0,236.4,2.814,370.6,-0.306,50.41,0.531,397.4,0.016,472.5,4.725,24.87,0.249,373.5,373.5,98.77943,2032.476
"20250822121320",2690938,15.89,0,239,2.844,370.5,-0.305,51.01,0.537,396.5,0.008,480.8,4.808,16.58,0.166,380.3,380.3,98.81126,2033.802
"20250822121340",2690939,15.86,0,241.8,2.878,370.3,-0.306,51.46,0.542,395.5,-0.001,489.1,4.891,33.16,0.332,381.7,381.7,98.79932,2033.305
"20250822121400",2690940,15.84,0,243.9,2.902,370.5,-0.302,51.9,0.547,396.1,0.006,489.1,4.891,33.16,0.332,383.5,383.5,98.78738,2032.808
"20250822121420",2690941,15.81,0,246.1,2.928,370.9,-0.296,52.54,0.553,396.5,0.012,489.1,4.891,33.16,0.332,390.8,390.8,98.77534,2032.306
"20250822121440",2690942,15.8,0,247.3,2.943,371.2,-0.291,53.05,0.559,397.6,0.025,497.4,4.974,33.16,0.332,394.4,394.4,98.78728,2032.803
"20250822121500",2690943,15.84,0,248.2,2.954,370.1,-0.307,53.49,0.563,398,0.027,489.1,4.891,24.87,0.249,394.4,394.4,98.79524,2033.135
"20250822121520",2690944,15.84,0,251.4,2.992,369.9,-0.309,54.13,0.57,397.2,0.018,505.7,5.057,24.87,0.249,396.3,396.3,98.77534,2032.306
"20250822121540",2690945,15.81,0,256.2,3.048,370.5,-0.3,54.95,0.579,397.3,0.021,505.7,5.057,24.87,0.249,405.5,405.5,98.79126,2032.969
"20250822121600",2690946,15.84,0,258.9,3.081,370,-0.307,55.46,0.584,397.9,0.026,522.3,5.223,33.16,0.332,410.7,410.7,98.77924,2032.468
"20250822121620",2690947,15.84,0,263.5,3.136,370.1,-0.307,56.35,0.593,398,0.027,530.5,5.305,24.87,0.249,417.5,417.5,98.78719,2032.8
"20250822121640",2690948,15.85,0,266.8,3.175,370.3,-0.305,56.98,0.6,398.5,0.031,538.8,5.388,33.16,0.332,421.6,421.6,98.79913,2033.297
"20250822121700",2690949,15.86,0,266,3.166,370.2,-0.307,56.73,0.597,398.6,0.032,530.5,5.305,33.16,0.332,419.3,419.3,98.77924,2032.468
"20250822121720",2690950,15.88,0,263.9,3.141,370.1,-0.31,56.29,0.593,398.4,0.029,530.5,5.305,33.16,0.332,415.2,415.2,98.78712,2032.797
"20250822121740",2690951,15.89,0,265.6,3.161,369.9,-0.313,56.67,0.597,397.9,0.023,530.5,5.305,16.58,0.166,418,418,98.77518,2032.299
"20250822121800",2690952,15.89,0,276,3.285,369.8,-0.314,58.7,0.618,397.4,0.017,555.4,5.554,33.16,0.332,433.1,433.1,98.77917,2032.465
"20250822121820",2690953,15.89,0,279.3,3.324,369.6,-0.316,59.18,0.623,397.9,0.023,555.4,5.554,33.16,0.332,441.8,441.8,98.78314,2032.631
"20250822121840",2690954,15.92,0,278.8,3.318,369.6,-0.318,58.83,0.619,398.4,0.027,555.4,5.554,33.16,0.332,442.3,442.3,98.77917,2032.465
"20250822121900",2690955,15.91,0,280,3.332,368.7,-0.328,58.92,0.62,398.2,0.025,572,5.72,24.87,0.249,447,447,98.79125,2032.969
"20250822121920",2690956,15.91,0,282.1,3.357,369,-0.326,59.11,0.622,398.2,0.024,572,5.72,33.16,0.332,454.6,454.6,98.77533,2032.306
"20250822121940",2690957,15.91,0,285.5,3.398,368.6,-0.33,59.75,0.629,399.2,0.035,572,5.72,33.16,0.332,458.3,458.3,98.77533,2032.306
"20250822122000",2690958,15.91,0,290.9,3.462,369,-0.326,60.8,0.64,399.5,0.039,596.9,5.969,33.16,0.332,463.1,463.1,98.79125,2032.969
"20250822122020",2690959,15.91,0,296.9,3.533,368.9,-0.326,62,0.653,400.8,0.052,605.2,6.052,33.16,0.332,471,471,98.77168,2032.153
"20250822122040",2690960,15.91,0,300.7,3.578,368.7,-0.329,62.64,0.66,400.6,0.05,605.2,6.052,33.16,0.332,477.3,477.3,98.77964,2032.485
"20250822122100",2690961,15.94,0,301.7,3.59,367.8,-0.342,62.64,0.66,400.9,0.051,613.4,6.134,33.16,0.332,480.1,480.1,98.7677,2031.988
"20250822122120",2690962,15.95,0,302,3.593,367.2,-0.35,62.45,0.658,399.8,0.04,613.4,6.134,33.16,0.332,485,485,98.77964,2032.485
"20250822122140",2690963,15.94,0,298.4,3.55,366.9,-0.353,61.24,0.645,399.9,0.041,605.2,6.052,33.16,0.332,483.6,483.6,98.77964,2032.485
"20250822122200",2690964,15.94,0,287.6,3.423,366.6,-0.356,58.67,0.618,399.6,0.038,588.6,5.886,33.16,0.332,468.4,468.4,98.77969,2032.487
"20250822122220",2690965,15.92,0,275.8,3.283,366,-0.362,55.9,0.589,399.5,0.038,563.7,5.637,33.16,0.332,450.6,450.6,98.78367,2032.653
"20250822122240",2690966,15.91,0,266.5,3.171,365.5,-0.367,53.59,0.564,398.9,0.032,555.4,5.554,33.16,0.332,438.7,438.7,98.78367,2032.653
"20250822122300",2690967,15.92,0,259.6,3.089,365.1,-0.373,51.71,0.545,399.6,0.039,538.8,5.388,33.16,0.332,433.7,433.7,98.76378,2031.824
"20250822122320",2690968,15.92,0,253,3.01,363.8,-0.389,50.31,0.53,398.2,0.024,530.6,5.306,24.87,0.249,421.8,421.8,98.79168,2032.986
"20250822122340",2690969,15.88,0,257.7,3.067,364,-0.384,51.01,0.537,398.2,0.026,538.8,5.388,33.16,0.332,430.6,430.6,98.76382,2031.826
"20250822122400",2690970,15.91,0,266.8,3.175,363.1,-0.397,52.47,0.553,399.3,0.036,563.7,5.637,33.16,0.332,440.5,440.5,98.79963,2033.318
"20250822122420",2690971,15.91,0,271.9,3.235,362.3,-0.406,53.24,0.561,399.9,0.042,580.3,5.803,24.87,0.249,446.7,446.7,98.75586,2031.494
"20250822122440",2690972,15.92,0,278,3.309,361.6,-0.415,54.19,0.571,400.3,0.046,596.9,5.969,33.16,0.332,459.1,459.1,98.75586,2031.494
"20250822122500",2690973,15.94,0,288.3,3.431,359.8,-0.437,56.16,0.591,399.8,0.04,621.7,6.217,33.16,0.332,468.2,468.2,98.76784,2031.993
"20250822122520",2690974,15.94,0,295.5,3.516,359.6,-0.44,57.43,0.605,399.4,0.036,630,6.3,33.16,0.332,480.6,480.6,98.7559,2031.496
"20250822122540",2690975,15.94,0,309.3,3.681,358.9,-0.449,60.42,0.636,400.4,0.047,663.2,6.632,33.16,0.332,506.8,506.8,98.77181,2032.159
"20250822122600",2690976,15.94,0,326.3,3.883,359.3,-0.444,63.88,0.673,400.7,0.05,704.6,7.046,33.16,0.332,533,533,98.77977,2032.49
"20250822122620",2690977,15.94,0,338.6,4.029,358.4,-0.455,66.51,0.7,401.1,0.054,721.2,7.212,33.16,0.332,555.3,555.3,98.76011,2031.671
"20250822122640",2690978,15.94,0,345.8,4.115,358.3,-0.456,68.13,0.717,402,0.064,737.8,7.378,33.16,0.332,573.7,573.7,98.76409,2031.837
"20250822122700",2690979,15.94,0,347.8,4.139,359,-0.448,68.61,0.722,402.2,0.066,737.8,7.378,33.16,0.332,576.6,576.6,98.75613,2031.505
"20250822122720",2690980,15.98,0,341.5,4.064,359.1,-0.45,67.43,0.71,403,0.072,721.2,7.212,33.16,0.332,561.9,561.9,98.76409,2031.837
"20250822122740",2690981,16.01,0,331.6,3.946,358.4,-0.46,65.47,0.689,401.7,0.056,704.6,7.046,33.16,0.332,544.6,544.6,98.75215,2031.339
"20250822122800",2690982,16.01,0,323.7,3.852,358.4,-0.46,63.72,0.671,401.4,0.052,688.1,6.881,33.16,0.332,536.5,536.5,98.76029,2031.679
"20250822122820",2690983,16.01,0,324,3.855,358.2,-0.462,63.66,0.67,401.1,0.05,688.1,6.881,33.16,0.332,541,541,98.76825,2032.01
"20250822122840",2690984,16.03,0,326.5,3.886,358.8,-0.456,64.1,0.675,400.9,0.046,696.4,6.964,33.16,0.332,544,544,98.76029,2031.679
"20250822122900",2690985,16.03,0,322.1,3.833,359.6,-0.447,63.31,0.667,401,0.048,679.8,6.798,33.16,0.332,529.6,529.6,98.76427,2031.845
"20250822122920",2690986,16.07,0,317.4,3.777,359.4,-0.452,62.67,0.66,401.9,0.055,671.5,6.715,33.16,0.332,515,515,98.76044,2031.685
"20250822122940",2690987,16.09,0,317.2,3.775,359.5,-0.452,62.99,0.663,400.6,0.039,671.5,6.715,33.16,0.332,523.1,523.1,98.75646,2031.519
"20250822123000",2690988,16.11,0,319.7,3.804,359.9,-0.448,63.75,0.671,401.3,0.046,671.5,6.715,33.16,0.332,523.1,523.1,98.76839,2032.017
"20250822123020",2690989,16.14,0,321.1,3.821,359.9,-0.451,64.29,0.677,401.7,0.048,679.8,6.798,33.16,0.332,511.2,511.2,98.76839,2032.017
"20250822123040",2690990,16.16,0,323.9,3.854,359.9,-0.451,64.93,0.684,401.7,0.048,679.8,6.798,33.16,0.332,507.5,507.5,98.78033,2032.514
"20250822123100",2690991,16.17,0,323.7,3.852,359.6,-0.456,64.93,0.684,401.5,0.045,671.5,6.715,33.16,0.332,503.5,503.5,98.77667,2032.361
"20250822123120",2690992,16.18,0,324.8,3.865,359.5,-0.458,65.24,0.687,400.8,0.037,679.8,6.798,33.16,0.332,505.2,505.2,98.78463,2032.693
"20250822123140",2690993,16.19,0,317.4,3.778,359.6,-0.457,63.62,0.67,401.5,0.043,663.2,6.632,33.16,0.332,499.7,499.7,98.79259,2033.025
"20250822123200",2690994,16.22,0,309.9,3.687,359.8,-0.457,62.29,0.656,402.3,0.05,654.9,6.549,33.16,0.332,492.3,492.3,98.76871,2032.03
"20250822123220",2690995,16.24,0,306.7,3.65,359.2,-0.466,61.78,0.651,402.3,0.049,638.3,6.383,33.16,0.332,497.7,497.7,98.76878,2032.032
"20250822123240",2690996,16.26,0,304.2,3.62,359.1,-0.468,61.4,0.647,402,0.045,638.3,6.383,33.16,0.332,502.2,502.2,98.76479,2031.866
"20250822123300",2690997,16.28,0,302.3,3.598,359,-0.471,61.08,0.643,401.7,0.04,621.7,6.217,33.16,0.332,505.9,505.9,98.77673,2032.364
"20250822123320",2690998,16.3,0,297.2,3.537,359,-0.472,60.1,0.633,402.3,0.046,621.7,6.217,33.16,0.332,500.5,500.5,98.79663,2033.193
"20250822123340",2690999,16.32,0,292.7,3.483,359.1,-0.472,59.43,0.626,402.1,0.042,605.2,6.052,33.16,0.332,490.8,490.8,98.77276,2032.198
"20250822123400",2691000,16.32,0,291.7,3.471,358.8,-0.476,59.24,0.624,401.2,0.033,613.5,6.135,33.16,0.332,484,484,98.78493,2032.706
"20250822123420",2691001,16.35,0,288.3,3.43,359,-0.475,58.51,0.616,401.2,0.031,596.9,5.969,33.16,0.332,474.4,474.4,98.78493,2032.706
"20250822123440",2691002,16.35,0,279,3.32,359,-0.474,56.51,0.595,400.5,0.024,572,5.72,33.16,0.332,459.8,459.8,98.773,2032.208
"20250822123500",2691003,16.33,0,261.4,3.11,359,-0.475,53.05,0.559,399.7,0.016,547.1,5.471,33.16,0.332,432.4,432.4,98.78493,2032.706
"20250822123520",2691004,16.32,0,261.1,3.108,359.1,-0.472,53.01,0.558,400,0.02,547.1,5.471,24.87,0.249,431.1,431.1,98.77697,2032.374
"20250822123540",2691005,16.33,0,266.7,3.174,359.1,-0.473,54,0.569,399.5,0.014,555.4,5.554,33.16,0.332,447.3,447.3,98.77697,2032.374
"20250822123600",2691006,16.32,0,271,3.225,359.4,-0.468,54.7,0.576,400.7,0.027,572,5.72,33.16,0.332,454,454,98.79289,2033.037
"20250822123620",2691007,16.33,0,279.3,3.324,359.1,-0.472,56.51,0.595,400.1,0.02,588.6,5.886,33.16,0.332,469.2,469.2,98.78095,2032.54
"20250822123640",2691008,16.32,0,286.7,3.412,359.1,-0.472,58.16,0.612,399.8,0.017,605.2,6.052,33.16,0.332,482,482,98.78891,2032.871
"20250822123700",2691009,16.33,0,297.5,3.54,358.5,-0.48,60.45,0.637,399.4,0.013,621.8,6.218,33.16,0.332,495.6,495.6,98.78912,2032.88
"20250822123720",2691010,16.32,0,305.2,3.632,358.5,-0.479,62,0.653,400.1,0.021,638.3,6.383,33.16,0.332,500.1,500.1,98.78912,2032.88
"20250822123740",2691011,16.32,0,312.6,3.72,357.8,-0.487,63.59,0.67,399.5,0.015,654.9,6.549,33.16,0.332,498.4,498.4,98.78912,2032.88
"20250822123800",2691012,16.29,0,319.5,3.802,357.7,-0.488,64.93,0.684,399.5,0.016,671.5,6.715,33.16,0.332,497.6,497.6,98.78115,2032.548
"20250822123820",2691013,16.29,0,324.4,3.861,357.8,-0.486,65.94,0.694,399.1,0.012,671.5,6.715,33.16,0.332,499.4,499.4,98.80499,2033.541
"20250822123840",2691014,16.29,0,328.3,3.907,357.8,-0.486,66.64,0.702,400.3,0.025,688.1,6.881,33.16,0.332,504.9,504.9,98.78111,2032.546
"20250822123900",2691015,16.29,0,337.3,4.014,357.4,-0.491,68.48,0.721,400.3,0.025,721.2,7.212,33.16,0.332,511.7,511.7,98.78509,2032.712
"20250822123920",2691016,16.31,0,382.6,4.553,357.7,-0.488,77.57,0.817,401.9,0.04,754.4,7.544,33.16,0.332,523.4,523.4,98.78509,2032.712
"20250822123940",2691017,16.32,0,343,4.082,357.7,-0.489,69.63,0.733,402.7,0.049,721.2,7.212,33.16,0.332,529.6,529.6,98.79702,2033.209
"20250822124000",2691018,16.34,0,338.3,4.026,357.3,-0.495,69.12,0.728,402.8,0.048,704.7,7.047,33.16,0.332,525.9,525.9,98.79719,2033.216
"20250822124020",2691019,16.37,0,332.6,3.958,357.2,-0.498,68.1,0.717,402.1,0.04,688.1,6.881,33.16,0.332,515,515,98.79321,2033.05
"20250822124040",2691020,16.34,0,328.3,3.907,358.3,-0.484,67.34,0.709,402,0.04,679.8,6.798,33.16,0.332,514.6,514.6,98.78127,2032.553
"20250822124100",2691021,16.37,0,324.8,3.865,359,-0.477,66.7,0.702,402.6,0.044,679.8,6.798,33.16,0.332,518.5,518.5,98.78526,2032.719
"20250822124120",2691022,16.36,0,323.3,3.847,359.2,-0.473,66.32,0.698,402.2,0.041,671.5,6.715,33.16,0.332,525.9,525.9,98.7814,2032.558
"20250822124140",2691023,16.38,0,320.1,3.81,359.4,-0.473,65.59,0.691,403.8,0.056,663.2,6.632,33.16,0.332,533.9,533.9,98.77743,2032.393
"20250822124200",2691024,16.38,0,319.8,3.806,359.6,-0.47,65.5,0.69,403.1,0.049,663.2,6.632,33.16,0.332,534.7,534.7,98.77345,2032.227
"20250822124220",2691025,16.4,0,318.1,3.785,359.9,-0.467,65.12,0.686,402.9,0.046,654.9,6.549,33.16,0.332,535.2,535.2,98.78936,2032.89
"20250822124240",2691026,16.4,0,317.8,3.782,360.4,-0.462,64.99,0.684,402.8,0.045,663.2,6.632,33.16,0.332,537.5,537.5,98.77743,2032.393
"20250822124300",2691027,16.38,0,316.9,3.771,360.7,-0.456,64.7,0.681,403.3,0.051,663.2,6.632,33.16,0.332,533.7,533.7,98.79742,2033.226
"20250822124320",2691028,16.38,0,313.4,3.729,360.8,-0.455,63.88,0.673,403,0.048,654.9,6.549,33.16,0.332,524.4,524.4,98.79345,2033.06
"20250822124340",2691029,16.37,0,305.8,3.639,360.8,-0.454,62,0.653,402.2,0.04,638.3,6.383,33.16,0.332,513.2,513.2,98.78548,2032.729
"20250822124400",2691030,16.34,0,299.1,3.559,360.8,-0.453,60.51,0.637,402,0.04,621.8,6.218,33.16,0.332,504.9,504.9,98.78947,2032.895
"20250822124420",2691031,16.32,0,295.5,3.517,361.6,-0.442,59.65,0.628,401.6,0.037,621.8,6.218,33.16,0.332,497.7,497.7,98.79333,2033.056
"20250822124440",2691032,16.34,0,292,3.475,362.4,-0.434,58.8,0.619,402.2,0.042,613.5,6.135,33.16,0.332,491.9,491.9,98.80129,2033.387
"20250822124500",2691033,16.34,0,291.3,3.467,362.8,-0.428,58.64,0.617,402.6,0.046,613.5,6.135,33.16,0.332,487.8,487.8,98.78139,2032.558
"20250822124520",2691034,16.37,0,293.4,3.491,362.9,-0.429,58.89,0.62,402.3,0.041,621.8,6.218,33.16,0.332,492.3,492.3,98.77742,2032.392
"20250822124540",2691035,16.38,0,295,3.51,363.2,-0.426,58.99,0.621,401.9,0.036,621.8,6.218,33.16,0.332,491.6,491.6,98.77742,2032.392
"20250822124600",2691036,16.39,0,296.3,3.526,363.3,-0.426,59.14,0.623,402.6,0.043,621.8,6.218,33.16,0.332,492.6,492.6,98.78151,2032.563
"20250822124620",2691037,16.42,0,298.5,3.552,362.9,-0.432,59.46,0.626,402.3,0.039,630,6.3,33.16,0.332,497.6,497.6,98.78548,2032.729
"20250822124640",2691038,16.44,0,301.3,3.585,363.1,-0.431,59.97,0.631,402.6,0.041,630,6.3,33.16,0.332,501.9,501.9,98.80141,2033.392
"20250822124700",2691039,16.5,0,303.2,3.608,363.2,-0.434,60.29,0.635,403.6,0.048,638.3,6.383,33.16,0.332,501.2,501.2,98.78151,2032.563
"20250822124720",2691040,16.5,0,304.6,3.625,362.9,-0.438,60.51,0.637,403.2,0.043,638.3,6.383,33.16,0.332,500.6,500.6,98.78159,2032.566
"20250822124740",2691041,16.51,0,305.8,3.639,363,-0.437,60.67,0.639,403.7,0.048,654.9,6.549,33.16,0.332,503.9,503.9,98.77761,2032.401
"20250822124800",2691042,16.55,0,307.7,3.662,362.8,-0.442,61.08,0.643,403.8,0.047,646.6,6.466,33.16,0.332,508.7,508.7,98.77761,2032.401
"20250822124820",2691043,16.57,0,309.1,3.679,362.9,-0.443,61.34,0.646,403.9,0.046,654.9,6.549,33.16,0.332,506,506,98.78159,2032.566
"20250822124840",2691044,16.6,0,311.6,3.708,362,-0.456,61.75,0.65,403.5,0.041,654.9,6.549,33.16,0.332,504.9,504.9,98.78955,2032.898
"20250822124900",2691045,16.6,0,315.2,3.751,362.1,-0.455,62.45,0.658,403.2,0.037,663.2,6.632,33.16,0.332,509,509,98.78544,2032.727
"20250822124920",2691046,16.58,0,318.8,3.794,362.1,-0.454,63.24,0.666,403.2,0.038,679.8,6.798,33.16,0.332,517.8,517.8,98.78544,2032.727
"20250822124940",2691047,16.58,0,326.1,3.881,361.6,-0.459,64.8,0.682,404.1,0.047,688.1,6.881,33.16,0.332,524.8,524.8,98.79738,2033.224
"20250822125000",2691048,16.58,0,331.8,3.948,361.6,-0.46,65.91,0.694,404,0.047,704.7,7.047,33.16,0.332,530.6,530.6,98.7735,2032.229
"20250822125020",2691049,16.57,0,339,4.034,361.5,-0.46,67.4,0.71,404.3,0.051,721.2,7.212,33.16,0.332,539.8,539.8,98.76962,2032.068
"20250822125040",2691050,16.56,0,347.7,4.138,361.8,-0.455,69.25,0.729,404.2,0.051,737.8,7.378,33.16,0.332,547.1,547.1,98.75768,2031.57
"20250822125100",2691051,16.56,0,349.7,4.162,361.5,-0.459,69.85,0.736,405.2,0.062,737.8,7.378,33.16,0.332,551.1,551.1,98.78156,2032.565
"20250822125120",2691052,16.55,0,352.7,4.198,361.6,-0.457,70.58,0.743,406.1,0.071,746.1,7.461,33.16,0.332,560.1,560.1,98.76962,2032.068
"20250822125140",2691053,16.56,0,357.9,4.259,361.7,-0.457,71.76,0.756,404.9,0.058,754.4,7.544,33.16,0.332,570.5,570.5,98.76564,2031.902
"20250822125200",2691054,16.55,0,361.8,4.305,362,-0.452,72.68,0.765,405.5,0.065,762.7,7.627,41.45,0.415,577.8,577.8,98.78542,2032.725
